Location	Site	Lat	Lon	Year	Plot	Trt	Nfert	TotalCover	WeedCover	TargetCover	TotalBiomass	WeedBiomass	TargetBiomass	Amorpha_canescens	Andropogon_gerardii	Asclepias_tuberosa	Astragalus_canadensis	Baptisia_australis	Bouteloua_curtipendula	Chamaecrista_fasciculata	Desmodium_canadense	Echinacea_pallida	Elymus_canadensis	Elymus_trachycaulum	Elymus_virginicus	Galium_boreale	Glycerryza_lepidota	Helianthus_maximilianii	Lathyrus_ochroleucus	Lespedeza_capitata	Liatris_aspera	Lupinus_perennis	Monarda_fistulosa	Panicum_virgatum	Petalostemum_candidum	Petalostemum_purpurea	Ratibida_pinnata	Rudbeckia_hirta	Schizachyrium_scoparium	Silphium_perfoliatum	Solidago_rigida	Sorghastrum_nutans	Vicia_americana	Zizia_aurea
2	RLF	47.905639	-96.333698	2013	6314	6	1	90	15	75	186	NA	NA	0	NA	NA	0	NA	NA	NA	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2	RLF	47.905639	-96.333698	2013	6315	12	1	100	26	74	180	NA	NA	0	0	NA	2	NA	0	NA	5	0	2	0	NA	0	0	55	0	NA	NA	NA	5	0	0	0	0	0	0	NA	0	0	0	5
2	RLF	47.905639	-96.333698	2013	6316	2	0	100	0	100	368	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	RLF	47.905639	-96.333698	2013	6317	3	0	100	75	25	176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA
2	RLF	47.905639	-96.333698	2013	6318	6	0	100	60	40	170	NA	NA	0	NA	NA	10	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2	RLF	47.905639	-96.333698	2013	6319	8	1	100	85	15	104	NA	NA	0	0	NA	10	NA	NA	NA	5	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	NA	NA
2	RLF	47.905639	-96.333698	2013	6320	11	1	100	17	83	224	NA	NA	0	0	NA	1	NA	NA	NA	1	1	0	NA	NA	NA	NA	75	NA	NA	NA	NA	NA	0	NA	0	5	NA	NA	NA	0	0	NA	NA
2	RLF	47.905639	-96.333698	2013	6321	4	1	100	20	80	118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	RLF	47.905639	-96.333698	2013	6322	10	0	100	0	100	174	NA	NA	0	NA	NA	5	NA	NA	NA	15	2	NA	NA	NA	NA	NA	60	NA	NA	NA	NA	NA	NA	NA	0	18	NA	NA	NA	0	NA	NA	NA
2	RLF	47.905639	-96.333698	2013	6323	1	0	100	1	99	308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	RLF	47.905639	-96.333698	2013	6324	12	0	100	0	100	138	NA	NA	0	1	NA	5	NA	0	NA	5	5	0	0	NA	0	0	50	0	NA	NA	NA	5	5	0	0	19	0	0	NA	0	0	0	5
1	SP	44.99713	-93.174952	2006	1101	9	1	97	75	22	NA	NA	NA	NA	10	2	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	5	NA	NA	5	NA	NA	NA	0	0	NA	NA
1	SP	44.99713	-93.174952	2006	1102	1	1	61	60	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1103	3	1	80	50	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	NA
1	SP	44.99713	-93.174952	2006	1104	2	0	15	0	15	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1105	11	0	27	0	27	NA	NA	NA	0	0	5	2	0	NA	NA	NA	NA	0	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	1	NA	0	15	NA	NA	NA	0	0	NA	NA
1	SP	44.99713	-93.174952	2006	1106	12	0	100	20	80	NA	NA	NA	0	0	4	4	0	0	1	1	NA	0	0	0	NA	NA	3	NA	1	0	10	10	35	NA	1	10	NA	0	0	0	0	NA	0
1	SP	44.99713	-93.174952	2006	1107	8	1	62	55	7	NA	NA	NA	0	0	NA	5	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2006	1108	4	1	59	55	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1109	10	1	58	30	28	NA	NA	NA	0	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0	15	NA	NA	NA	0	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1110	3	0	91	72	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	NA	NA
1	SP	44.99713	-93.174952	2006	1111	9	0	101	50	51	NA	NA	NA	NA	0	5	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	10	NA	NA	30	NA	NA	NA	0	0	NA	NA
1	SP	44.99713	-93.174952	2006	1112	10	0	80	30	50	NA	NA	NA	0	NA	10	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0	30	NA	NA	NA	0	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1113	2	1	51	50	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1114	11	1	78	60	18	NA	NA	NA	0	0	3	2	1	NA	NA	NA	NA	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0	10	NA	NA	NA	0	0	NA	NA
1	SP	44.99713	-93.174952	2006	1115	6	1	62	47	15	NA	NA	NA	0	NA	NA	10	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1116	7	0	97	70	27	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	0	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1117	5	0	85	75	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2006	1118	4	0	37	25	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1119	12	1	97	80	17	NA	NA	NA	1	0	1	1	0	0	2	2	NA	0	0	0	NA	NA	0	NA	0	0	0	2	3	NA	0	5	NA	0	0	0	0	NA	0
1	SP	44.99713	-93.174952	2006	1120	5	1	51	45	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2006	1121	7	1	58	20	38	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	0	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1122	1	0	56	55	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1123	6	0	96	90	6	NA	NA	NA	0	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1124	8	0	84	80	4	NA	NA	NA	0	0	NA	3	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2006	1201	1	0	81	80	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1202	7	0	74	60	14	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1203	4	0	80	60	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1204	11	1	92	80	12	NA	NA	NA	0	0	2	1	0	NA	NA	NA	NA	0	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0	6	NA	NA	NA	0	0	NA	NA
1	SP	44.99713	-93.174952	2006	1205	7	1	97	75	22	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	0	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1206	6	1	82	80	2	NA	NA	NA	0	NA	NA	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1207	11	0	95	90	5	NA	NA	NA	0	0	1	1	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	1	NA	0	2	NA	NA	NA	0	0	NA	NA
1	SP	44.99713	-93.174952	2006	1208	3	0	76	75	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
1	SP	44.99713	-93.174952	2006	1209	12	0	97	80	17	NA	NA	NA	0	0	4	1	0	0	1	1	NA	0	0	0	NA	NA	0	NA	0	0	0	3	4	NA	0	3	NA	0	0	0	0	NA	0
1	SP	44.99713	-93.174952	2006	1210	5	1	86	85	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2006	1211	10	1	84	80	4	NA	NA	NA	0	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	2	NA	NA	NA	0	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1212	3	1	78	75	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA
1	SP	44.99713	-93.174952	2006	1213	10	0	81	75	6	NA	NA	NA	0	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	4	NA	NA	NA	0	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1214	6	0	89	85	4	NA	NA	NA	0	NA	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1215	2	0	100	98	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1216	12	1	92	80	12	NA	NA	NA	0	0	3	0	0	0	1	2	NA	0	0	0	NA	NA	0	NA	0	0	0	2	1	NA	0	3	NA	0	0	0	0	NA	0
1	SP	44.99713	-93.174952	2006	1217	4	1	86	85	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1218	8	1	76	70	6	NA	NA	NA	0	0	NA	5	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2006	1219	8	0	76	75	1	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2006	1220	5	0	71	70	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2006	1221	9	0	70	60	10	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	7	NA	NA	NA	0	0	NA	NA
1	SP	44.99713	-93.174952	2006	1222	1	1	81	80	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1223	2	1	91	90	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1224	9	1	93	75	18	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	15	NA	NA	NA	0	0	NA	NA
1	SP	44.99713	-93.174952	2006	1301	11	0	100	85	15	NA	NA	NA	0	0	1	2	0	NA	NA	NA	NA	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0	10	NA	NA	NA	0	0	NA	NA
1	SP	44.99713	-93.174952	2006	1302	4	0	91	90	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1303	10	0	99	90	9	NA	NA	NA	0	NA	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	5	NA	NA	NA	0	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1304	6	1	98	95	3	NA	NA	NA	0	NA	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1305	8	1	98	95	3	NA	NA	NA	0	0	NA	2	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2006	1306	12	1	96	75	21	NA	NA	NA	0	0	1	0	0	0	1	1	NA	0	0	0	NA	NA	2	NA	1	0	0	5	5	NA	0	5	NA	0	0	0	0	NA	0
1	SP	44.99713	-93.174952	2006	1307	1	0	76	75	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1308	12	0	89	75	14	NA	NA	NA	0	0	1	2	0	0	1	2	NA	0	0	0	NA	NA	0	NA	0	0	0	2	1	NA	0	5	NA	0	0	0	0	NA	0
1	SP	44.99713	-93.174952	2006	1309	2	0	91	90	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1310	2	1	2	0	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1311	9	1	97	80	17	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	NA	10	NA	NA	NA	2	0	NA	NA
1	SP	44.99713	-93.174952	2006	1312	1	1	67	65	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1313	5	0	73	65	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2006	1314	7	0	90	80	10	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	0	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1315	9	0	100	85	15	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	10	NA	NA	NA	0	0	NA	NA
1	SP	44.99713	-93.174952	2006	1316	11	1	101	85	16	NA	NA	NA	0	0	2	2	0	NA	NA	NA	NA	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0	10	NA	NA	NA	0	0	NA	NA
1	SP	44.99713	-93.174952	2006	1317	10	1	96	80	16	NA	NA	NA	0	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	10	NA	NA	NA	0	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1318	4	1	90	75	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1319	6	0	57	50	7	NA	NA	NA	0	NA	NA	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1320	3	0	67	65	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA
1	SP	44.99713	-93.174952	2006	1321	8	0	72	70	2	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2006	1322	7	1	92	80	12	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	0	NA	NA	NA
1	SP	44.99713	-93.174952	2006	1323	5	1	87	85	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2006	1324	3	1	75	40	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	NA	NA
1	SP	44.99713	-93.174952	2007	1101	9	1	98	1	97	188	NA	188	NA	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	10	NA	NA	75	NA	NA	NA	2	0	NA	NA
1	SP	44.99713	-93.174952	2007	1102	1	1	105	95	10	65	56	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2007	1103	3	1	80	40	40	50	18	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	NA	NA
1	SP	44.99713	-93.174952	2007	1104	2	0	80	30	50	41	38	3	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2007	1105	11	0	98	40	58	131	NA	131	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	35	NA	0	20	NA	NA	NA	2	0	NA	NA
1	SP	44.99713	-93.174952	2007	1106	12	0	95	1	94	214	NA	214	0	0	0	0	0	0	0	0	NA	0	0	0	NA	NA	0	NA	0	0	0	2	70	NA	0	20	NA	0	0	2	0	NA	0
1	SP	44.99713	-93.174952	2007	1107	8	1	85	50	35	272	NA	272	0	0	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	NA	0	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2007	1108	4	1	98	0	98	243	5	238	NA	NA	NA	NA	NA	NA	NA	NA	NA	98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2007	1109	10	1	98	1	97	166	5	161	0	NA	3	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	0	80	NA	NA	NA	2	NA	NA	NA
1	SP	44.99713	-93.174952	2007	1110	3	0	95	20	75	66	38	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	NA	NA
1	SP	44.99713	-93.174952	2007	1111	9	0	98	0	98	152	NA	152	NA	0	1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	25	NA	NA	60	NA	NA	NA	2	0	NA	NA
1	SP	44.99713	-93.174952	2007	1112	10	0	99	1	98	124	5	119	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	95	NA	NA	NA	1	NA	NA	NA
1	SP	44.99713	-93.174952	2007	1113	2	1	90	80	10	123	123	0	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2007	1114	11	1	97	10	87	261	75	186	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	15	NA	0	60	NA	NA	NA	2	0	NA	NA
1	SP	44.99713	-93.174952	2007	1115	6	1	99	90	9	315	275	40	4	NA	NA	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2007	1116	7	0	100	2	98	176	7	169	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	NA	1	NA	NA	NA
1	SP	44.99713	-93.174952	2007	1117	5	0	90	0	90	254	NA	254	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2007	1118	4	0	98	0	98	239	NA	239	NA	NA	NA	NA	NA	NA	NA	NA	NA	98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2007	1119	12	1	72	15	57	275	6	269	0	0	0	0	0	0	0	0	NA	0	0	0	NA	NA	0	NA	0	0	0	1	50	NA	0	5	NA	0	0	1	0	NA	0
1	SP	44.99713	-93.174952	2007	1120	5	1	85	10	75	252	11	241	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1	SP	44.99713	-93.174952	2007	1121	7	1	100	0	100	106	NA	106	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	5	NA	NA	NA
1	SP	44.99713	-93.174952	2007	1122	1	0	85	75	10	107	77	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2007	1123	6	0	85	75	10	184	167	17	0	NA	NA	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1	SP	44.99713	-93.174952	2007	1124	8	0	70	0	70	302	NA	302	0	0	NA	5	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	NA	0	NA	NA	NA	NA	NA	0	NA	NA
